[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]
[0.0, 1.5509700393803922, 0.0, -0.10194007876078426, 0.0, 0.0, 0.0, 2.059999981790874, 1.0, -0.059999981790873846]
[0.5509700393803921, 2.1019400787607845, 0.5509700393803921, -0.10194007876078426, 0.0, -0.5509700393803921, 0.0, 1.0, 1.5509700393803922, 1.0]
[0.0, 2.059999981790874, 0.5509700393803921, 2.1019400787607845, 0.0, 0.0, 0.0, 1.0, 0.44902996061960787, 1.5509700393803922]
[0.0, 1.0, 0.5509700393803921, 2.1019400787607845, 0.5509700393803921, 0.0, 0.0, 2.1019400787607845, 1.5090299424104816, 2.059999981790874]
[0.0, 1.0, 0.0, -0.059999981790873846, 0.0, 0.0, 0.0, 1.0, 1.5090299424104816, 2.1019400787607845]
[0.0, 1.0, 0.5509700393803921, 1.0, -0.5509700393803921, 0.0, 0.0, -0.059999981790873846, 1.5509700393803922, 1.0]
[0.0, 0.44902996061960787, -0.5509700393803921, -0.059999981790873846, 0.0, 0.0, 0.0, -0.10194007876078426, 1.0, 1.0]
[0.0, 1.0, 0.0, 1.0, -0.5509700393803921, 0.0, 0.0, 2.1019400787607845, 0.4909700575895183, 1.0]
[0.0, 1.5509700393803922, 0.0, 0.4909700575895183, 0.0, -0.5509700393803921, 0.0, 1.0, 2.059999981790874, 1.0]
[0.0, 1.5509700393803922, 0.0, 0.44902996061960787, 0.0, 0.5509700393803921, 0.0, -0.059999981790873846, 2.1019400787607845, 1.0]
[0.0, 0.44902996061960787, 0.0, 1.5509700393803922, 0.0, 0.5509700393803921, 0.0, 2.1019400787607845, 2.1019400787607845, 0.44902996061960787]
[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, -0.10194007876078426, 2.1019400787607845]
[0.0, 2.059999981790874, 0.0, 2.059999981790874, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
[0.0, 1.0, -0.6943956206592389, 0.3056043793407611, 0.0, 2.335933522051781, 0.0, 1.0, -0.3359335220517812, 0.0]
[0.0, 1.0, 0.0, 1.6415379013925422, -0.6943956206592389, 1.0, 0.0, 1.0, -0.3359335220517812, 0.0]
[0.0, 2.335933522051781, 0.6943956206592389, 1.0, 0.6943956206592389, 2.335933522051781, 0.0, 1.6415379013925422, -0.3359335220517812, 0.0]
[0.0, -0.3359335220517812, 0.6943956206592389, 1.0, -0.6943956206592389, 1.0, 0.0, 1.6415379013925422, 1.0, 0.0]
[0.0, 1.0, 0.0, 0.3056043793407611, 0.0, 2.3887912413184775, 0.0, 0.3584620986074578, -0.3359335220517812, 0.0]
[0.0, 1.0, 0.6943956206592389, 0.3584620986074578, 0.6943956206592389, 1.0, 0.0, 0.3056043793407611, 2.3887912413184775, 0.0]
[0.0, -0.3359335220517812, 0.0, 1.6943956206592388, 0.6943956206592389, -0.3359335220517812, 0.0, 1.0, 1.0, 0.0]
[0.0, 1.6943956206592388, 0.0, 1.0, 0.0, 0.3584620986074578, 0.0, 1.0, 1.0, 0.0]
[0.0, 2.335933522051781, 0.0, 1.6415379013925422, -0.6943956206592389, 1.6943956206592388, 0.0, 1.0, 0.3584620986074578, 0.0]
[0.6943956206592389, -0.38879124131847775, 0.0, 1.6415379013925422, 0.6943956206592389, 1.0, 0.0, 2.335933522051781, 0.3584620986074578, 0.0]
[0.0, 2.3887912413184775, 0.0, 1.6943956206592388, 0.0, 0.3584620986074578, 0.0, 1.0, 0.3584620986074578, 0.0]
[0.0, 2.335933522051781, 0.0, 0.3056043793407611, 0.0, 1.6943956206592388, 0.0, 2.335933522051781, 1.0, 0.0]
[0.0, 1.0, 0.0, 1.0, 0.0, 1.6415379013925422, 0.6943956206592389, -0.38879124131847775, -0.3359335220517812, 0.0]
[0.0, 1.0, 0.0, 1.0, 0.0, 2.3887912413184775, 0.0, 2.335933522051781, -0.38879124131847775, 0.0]
[0.0, 1.0, 0.0, -0.38879124131847775, 0.0, 2.3887912413184775, 0.0, 1.0, 2.3887912413184775, 0.0]
[0.0, 1.0, 0.0, 2.3887912413184775, 0.0, 1.0, 0.0, 2.335933522051781, -0.38879124131847775, 0.0]
