[4.04975165426584, 5.95024834573416, 19.885571195188568, 2.0, 27.168880733568184]
[3.9601986765873276, 5.945273180307575, 20.116804897302497, 1.9751241728670799, 27.18878139527452]
[4.063162302873171, 6.044776488839257, 20.17153171699492, 2.0, 27.189056286210192]
[4.078087799152923, 5.960198676587328, 20.0, 1.9758815967032903, 26.821168935578648]
[3.9617135242597485, 6.057429713610377, 20.0, 1.9800993382936638, 26.741566288753305]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 2.3393972441742763, 20.0, 2.0, 41.2351102235144]
[0.9809351455668183, 6.0, 20.0, 1.0112642882778382, 12.764889776485603]
[4.0, 6.0, 30.763132120218202, 2.988735711722162, 13.478468986586009]
[7.124780292966575, 6.0, 30.234554927551237, 0.9584065690111416, 13.478468986586009]
[0.9809351455668183, 2.1808240863741863, 30.234554927551237, 0.9584065690111416, 12.764889776485603]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 10.727143563106717, 20.0, 0.6549314385896627, 27.0]
[4.0, 1.0680819414954303, 33.21646014991398, 3.3450685614103373, 8.617396327392058]
[0.10131064603422368, 10.93191805850457, 33.89904180124015, 0.6549314385896627, 44.4611184433176]
[4.0, 10.727143563106717, 20.0, 0.7231896037222802, 27.0]
[7.898689353965777, 10.93191805850457, 6.10095819875985, 2.0, 45.38260367260794]
[-0.38150982735462247, 12.106499144158036, 5.649294097699917, 0.6136128522961539, 46.96021143572661]
[-0.2332775711925663, 6.0, 20.0, 3.9473377010464987, 8.500291840058264]
[4.0, 12.32884752840112, 4.188790821915042, 2.0, 27.0]
[4.0, 6.0, 35.09186718311037, 2.0, 7.039788564273387]
[4.0, 12.106499144158036, 20.0, 0.5394967242151258, 27.0]
[4.0, 12.524670243361555, 34.56483532756187, 3.560518070810201, 4.141142533248843]
[-0.1613815221605357, 0.5156751371785795, 20.0, -0.08069076108026785, 46.766562230262544]
[8.681554212430603, -0.5246702433615544, 33.77291956039749, 3.4813264940937625, 27.0]
[-0.6815542124306031, 11.721899592970736, 3.106044297982109, 0.4394819291897991, 27.0]
[4.0, 6.0, 20.0, 0.5186735059062377, 6.742005984599178]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 38.590730618193064, 3.7078039239790965, 3.6447965324403775]
[-1.397308889152824, 6.0, 20.0, 0.2921960760209035, 27.0]
[9.397308889152825, -0.5967108645201185, 37.677740227474615, 2.0, 27.0]
[9.397308889152825, 12.59671086452012, 20.0, 2.0, 50.35520346755962]
[4.0, -0.5967108645201185, 2.3222597725253884, 2.0, 51.587740495029536]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[-1.577562482308629, -1.055725304442138, 1.0922016122923033, 3.9242887193933105, 2.019687313756048]
[-1.577562482308629, -0.7627697906351845, 20.0, 3.9242887193933105, 0.7013875016247582]
[-1.7728661581799319, 12.762769790635184, 1.0922016122923033, 0.17336311854234054, 27.0]
[4.0, -1.055725304442138, 20.0, 0.17336311854234054, 51.98031268624395]
[9.577562482308629, 6.0, 0.11568323293579041, 3.8266368814576595, 2.019687313756048]
[-6.15720418136951, -5.276149231530889, -13.627507064579596, 2.0, -20.515884486280484]
[4.0, 6.0, 20.0, -3.078602090684755, -17.803185981103944]
[4.0, 6.0, 53.627507064579596, 5.959657040523373, -24.40261438197623]
[15.477089861543968, 6.0, -18.907049785277422, 5.7587164105102975, 89.03462696819952]
[-9.19885680174458, 6.0, -15.63691336471036, 7.078602090684755, 71.80318598110395]
[13.480508259758796, 16.216300250498524, -11.797070296957273, 6.063074968468055, 27.0]
[4.0, 6.0, -21.985108007503243, -0.5025278682843846, 27.0]
[-8.189224905404167, 20.279375218966578, -31.465616267262035, 7.211244513929755, 27.0]
[4.0, 20.897941551049538, -10.442711974134589, 2.0, 97.42663278677963]
[-5.068130705036825, 6.0, 20.0, -4.565602836752441, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, -9.585907735242737, 20.0, 2.0, 27.0]
[16.3206857531831, 6.0, 63.92392179932044, -2.034991821785722, 27.0]
[16.752106328834966, -8.938776871764937, 20.0, -2.2507021096116553, 85.0929288313593]
[-8.752106328834966, 6.0, -21.76681892106111, -2.2507021096116553, 82.18083994570918]
[16.3206857531831, 6.0, 63.92392179932044, 6.250702109611655, 27.0]
[10.284527381339498, 6.0, 42.40468548370595, 2.0, 56.63200338167562]
[-4.452722750730395, -1.6199615975168289, -8.186539802081679, 3.445463579593932, 27.0]
[12.452722750730395, 6.0, 20.0, 3.445463579593932, -10.582053069442239]
[8.839063801745564, 6.0, 36.24526932096119, 0.5545364204060677, -8.373924873521183]
[12.672781477563595, -1.9500496877666276, 47.08624616791569, 2.0, 27.0]
[-4.098654180375929, -1.7623959936997613, 46.50468640850304, -0.09663780514986442, 27.0]
[4.0, -0.28991341544959237, 0.8577264827478039, -0.8328790942749489, -3.1858928541284612]
[12.098654180375929, 13.762395993699762, -2.82347996287762, 4.832879094274949, 50.51904199021012]
[4.0, 13.762395993699762, 45.76844511937796, 4.096637805149864, 50.51904199021012]
[12.098654180375929, 12.289913415449593, 20.0, -0.2087238673752534, 57.18589285412846]
[14.486812520084747, -6.79882089311295, 20.0, 6.494348222893463, -34.422759046210665]
[-9.026895484968763, 18.79882089311295, 20.0, 2.0, 79.43406260042374]
[4.0, -14.289401264602056, 20.0, -3.7643897053354713, -41.91333941769976]
[17.48304466868039, 26.973625040169495, 20.0, 7.992464297191284, 95.91333941769976]
[17.48304466868039, -14.289401264602056, -35.430294749019374, -3.7643897053354713, 92.83433242764629]
[20.023127633564407, 25.475508965871672, 20.0, -2.2662736310376506, -41.830564576241926]
[4.0, -12.791285190304233, 20.0, -2.2662736310376506, 98.90957156629541]
[20.747491831713, -4.6574948019991815, 20.0, -4.089997029713818, 27.0]
[4.0, -14.619629472638323, 20.0, 2.0, 27.0]
[17.2389198959494, -2.439635413210688, 64.87960987574863, -0.8132118044035628, -18.67497772285364]
[21.80641766823476, 6.0, -13.494983663425998, -0.8132118044035628, 103.04084079515945]
[-9.2389198959494, 14.439635413210688, 20.0, 2.0, 104.56334005258792]
[4.0, 12.18299379107674, 43.959100940422374, 2.0, 57.099391404002354]
[4.0, 6.0, 43.959100940422374, -0.3186226716537779, -3.099391404002354]
[13.039164497686825, 12.955868014961332, -10.914968955383703, 4.200959577189634, 27.0]
[14.047364910499704, -2.148627179338087, 20.0, 2.0, 67.96233386588341]
[4.0, 6.0, 20.0, 4.200959577189634, -14.735208089768001]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[4.0, 6.0, 20.0, 2.0, 27.0]
[17.819223538997246, 6.0, 69.26629135861401, 6.525758961823752, 92.15864340977983]
[18.303116846049228, -10.755747295704417, 20.0, 2.0, 27.0]
[4.0, 22.755747295704417, -29.266291358614012, 6.525758961823752, -38.15864340977983]
[-10.303116846049228, 6.0, 20.0, 6.525758961823752, -34.892363587178934]
[18.303116846049228, 6.0, -26.846824823354098, 2.0, 27.0]
[33.75420595911622, 21.09637872444764, 81.93498715102989, 2.0, 25.0]
[33.75420595911622, 5.0, 81.93498715102989, 2.0, 25.0]
[32.77399486041195, 14.657827234668584, 20.0, -2.5838608426582246, -34.71271734189495]
[33.75420595911622, -4.657827234668584, 67.448246299027, -2.5838608426582246, 25.0]
[27.945081243077663, 5.0, 54.571143319468895, 8.438551489779055, -20.06986042845339]
[23.116167625743373, 5.0, -29.898774045787682, 8.438551489779055, 25.0]
[-17.754205959116224, 20.48374678775747, 57.02167106622957, 6.828913617334292, 87.77587702534579]
[8.0, 5.0, 20.0, 2.0, 25.0]
[8.0, 5.0, 20.0, 2.0, 25.0]
[8.0, 5.0, 20.0, 2.0, 25.0]
[8.0, 5.0, 20.0, 2.0, 25.0]
[8.0, 5.0, 20.0, 2.0, 25.0]
[8.0, -11.48103583902262, 71.09121110097013, 2.0, 89.27603977218823]
[-15.07345017463167, 5.0, -31.091211100970128, 2.0, -36.13967939027661]
[-15.07345017463167, 5.0, -28.58212279544084, 6.693401921153858, -36.13967939027661]
[8.0, 20.8537637626403, -28.58212279544084, 6.693401921153858, -36.13967939027661]
[-15.07345017463167, 21.48103583902262, -31.091211100970128, 2.0, -39.27603977218823]
[8.0, 5.0, 20.0, 6.74516623779771, 108.31403973180042]
[8.0, 21.662807946360086, 58.3244582766282, 6.998842383908025, 70.15119121806529]
[23.64810336191882, 21.662807946360086, 20.0, 2.0, -23.322143044444246]
[24.662807946360086, 5.0, -18.3244582766282, -4.411447032433718, 73.32214304444425]
[8.0, 5.0, 58.3244582766282, -4.411447032433718, 25.0]
[24.662807946360086, -17.69374075962833, 55.78769681552503, -2.998842383908025, 25.0]
[8.0, 5.0, 44.81748275221378, 5.367640598133313, -17.17716292158382]
[-3.2740493401388377, 5.0, 51.552763948480404, 6.081377559334702, -15.411687177599752]
[-7.154382691599908, -3.0986685245034344, 1.0758882945195154, 0.3161797009333436, -15.411687177599752]
[19.274049340138838, -3.4191014953332814, -11.552763948480408, 2.0, -6.232330977650555]
[23.154382691599906, 5.0, -10.710853798947078, 3.555647110734717, -7.834495831799799]
[19.905357308082962, 5.0, -10.613775935070482, -1.2720676074649262, -1.3618626107551357]
[-2.2045919783568273, -3.1801690186623155, 20.0, -1.4015306594522756, 49.743574460913266]
[8.0, 5.0, -2.9603319513028588, 4.421684942601857, 25.0]
[21.938653094722774, -0.6290210240731078, 39.96493610170323, 4.421684942601857, 25.0]
[-5.938653094722774, 13.180169018662315, -1.2595666215767238, -1.2720676074649262, -1.4443397906394004]
[8.0, 13.585774332780895, 20.0, 0.41355576463659705, 25.0]
[-2.3029291993370737, -1.0100420329466262, 20.0, 0.2828451334438211, -12.777407064235938]
[19.49724154112215, 13.258997754798955, -3.1815906985084155, 5.434309733112357, -6.850637007935788]
[-6.072973840956417, -1.8686194662247155, 20.0, -1.3035991019195818, 25.0]
